COD UF;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;CÓDIGO IBGE 
41;Cafelândia;18783;4103453
41;Cafezal do Sul;3975;4103479
41;Califórnia;8641;4103503
41;Cambará;25569;4103602
41;Cambé;108126;4103701
41;Cambira;7967;4103800
41;Campina da Lagoa;13888;4103909
41;Campina do Simão;3831;4103958
41;Campina Grande do Sul;44072;4104006
41;Campo Bonito;3694;4104055
41;Campo do Tenente;8118;4104105
41;Campo Largo;135678;4104204
41;Campo Magro;30151;4104253
41;Campo Mourão;96102;4104303
41;Cândido de Abreu;14606;4104402
41;Candói;16126;4104428
41;Cantagalo;13340;4104451
41;Capanema;19172;4104501
41;Capitão Leônidas Marques;15887;4104600
41;Carambeí;24225;4104659
41;Carlópolis;14391;4104709
41;Cascavel;336073;4104808
41;Castro;72125;4104907
41;Catanduvas;10144;4105003
41;Centenário do Sul;10704;4105102
41;Cerro Azul;17884;4105201
41;Céu Azul;11872;4105300
41;Chopinzinho;19083;4105409
41;Cianorte;84980;4105508
41;Cidade Gaúcha;12939;4105607
41;Clevelândia;16344;4105706
41;Colombo;249277;4105805
41;Colorado;24271;4105904
41;Congonhinhas;8896;4106001
41;Conselheiro Mairinck;3891;4106100
41;Contenda;19082;4106209
41;Corbélia;17162;4106308
41;Cornélio Procópio;47840;4106407
41;Coronel Domingos Soares;7538;4106456
41;Coronel Vivida;20430;4106506
41;Corumbataí do Sul;3038;4106555
41;Cruz Machado;18772;4106803
41;Cruzeiro do Iguaçu;4229;4106571
41;Cruzeiro do Oeste;20962;4106605
41;Cruzeiro do Sul;4430;4106704
41;Cruzmaltina;2892;4106852
41;Curitiba;1963726;4106902
41;Curiúva;15289;4107009
41;Diamante D'Oeste;5279;4107108
41;Diamante do Norte;4975;4107124
41;Diamante do Sul;3409;4107157
41;Dois Vizinhos;41424;4107207
41;Douradina;8988;4107256
41;Doutor Camargo;5987;4107306
41;Doutor Ulysses;5525;4128633
41;Enéas Marques;5906;4107405
41;Engenheiro Beltrão;13962;4107504
41;Entre Rios do Oeste;4651;4107538
41;Esperança Nova;1633;4107520
41;Espigão Alto do Iguaçu;3980;4107546
41;Farol;2995;4107553
41;Faxinal;17379;4107603
41;Fazenda Rio Grande;103750;4107652
41;Fênix;4734;4107702
41;Fernandes Pinheiro;5561;4107736
41;Figueira;7625;4107751
41;Flor da Serra do Sul;4583;4107850
41;Floraí;4883;4107801
41;Floresta;6926;4107900
41;Florestópolis;10360;4108007
41;Flórida;2709;4108106
41;Formosa do Oeste;6345;4108205
41;Foz do Iguaçu;257971;4108304
41;Foz do Jordão;4466;4108452
41;Francisco Alves;5942;4108320
41;Francisco Beltrão;93308;4108403
41;General Carneiro;13661;4108502
41;Godoy Moreira;2850;4108551
41;Goioerê;28734;4108601
41;Goioxim;6997;4108650
41;Grandes Rios;5379;4108700
41;Guaíra;33497;4108809
41;Guairaçá;6635;4108908
41;Guamiranga;8881;4108957
41;Guapirama;3767;4109005
41;Guaporema;2239;4109104
41;Guaraci;5557;4109203
41;Guaraniaçu;11969;4109302
41;Guarapuava;183755;4109401
41;Guaraqueçaba;7554;4109500
41;Guaratuba;37974;4109609
41;Honório Serpa;5030;4109658
41;Ibaiti;31854;4109708
41;Ibema;6387;4109757
41;Ibiporã;55688;4109807
41;Icaraíma;7671;4109906
41;Iguaraçu;4475;4110003
41;Iguatu;2251;4110052
41;Imbaú;13449;4110078
41;Imbituva;33306;4110102
41;Inácio Martins;11117;4110201
41;Inajá;3122;4110300
41;Indianópolis;4472;4110409
41;Ipiranga;15327;4110508
41;Iporã;13642;4110607
41;Iracema do Oeste;2216;4110656
41;Irati;61439;4110706
41;Iretama;10029;4110805
41;Itaguajé;4426;4110904
41;Itaipulândia;11588;4110953
41;Itambaracá;6516;4111001
41;Itambé;6110;4111100
41;Itapejara d'Oeste;12220;4111209
41;Itaperuçu;29493;4111258
41;Itaúna do Sul;2700;4111308
41;Ivaí;14049;4111407
41;Ivaiporã;31886;4111506
41;Ivaté;8294;4111555
41;Ivatuba;3299;4111605
41;Jaboti;5332;4111704
41;Jacarezinho;39268;4111803
41;Jaguapitã;13861;4111902
41;Jaguariaíva;35192;4112009
41;Jandaia do Sul;21281;4112108
41;Janiópolis;4948;4112207
41;Japira;4929;4112306
41;Japurá;9573;4112405
41;Jardim Alegre;11067;4112504
41;Jardim Olinda;1309;4112603
41;Jataizinho;12687;4112702
41;Jesuítas;8251;4112751
41;Joaquim Távora;12108;4112801
41;Jundiaí do Sul;3248;4112900
41;Juranda;7244;4112959
41;Jussara;7069;4113007
41;Kaloré;3996;4113106
41;Lapa;48651;4113205
41;Laranjal;5719;4113254
41;Laranjeiras do Sul;32167;4113304
41;Leópolis;3896;4113403
41;Lidianópolis;3155;4113429
41;Lindoeste;4488;4113452
41;Loanda;23393;4113502
41;Lobato;4850;4113601
41;Londrina;580870;4113700
41;Luiziana;7217;4113734
41;Lunardelli;4695;4113759
41;Lupionópolis;4969;4113809
41;Mallet;13697;4113908
41;Mamborê;12900;4114005
41;Mandaguaçu;23373;4114104
41;Mandaguari;34628;4114203
41;Mandirituba;27750;4114302
41;Manfrinópolis;2442;4114351
41;Mangueirinha;16572;4114401
41;Manoel Ribas;13517;4114500
41;Marechal Cândido Rondon;54031;4114609
41;Maria Helena;5593;4114708
41;Marialva;36103;4114807
41;Marilândia do Sul;8793;4114906
41;Marilena;7093;4115002
41;Mariluz;10327;4115101
41;Maringá;436472;4115200
41;Mariópolis;6655;4115309
41;Maripá;5562;4115358
41;Marmeleiro;14407;4115408
41;Marquinho;4283;4115457
41;Marumbi;4676;4115507
41;Matelândia;18266;4115606
41;Matinhos;35705;4115705
41;Mato Rico;3142;4115739
41;Mauá da Serra;10994;4115754
41;Medianeira;46940;4115804
41;Mercedes;5617;4115853
41;Mirador;2180;4115903
41;Miraselva;1786;4116000
41;Missal;10706;4116059
41;Moreira Sales;11966;4116109
41;Morretes;16485;4116208
41;Munhoz de Melo;4034;4116307
41;Nossa Senhora das Graças;4009;4116406
41;Nova Aliança do Ivaí;1560;4116505
41;Nova América da Colina;3424;4116604
41;Nova Aurora;10131;4116703
41;Nova Cantu;4827;4116802
41;Nova Esperança;28062;4116901
41;Nova Esperança do Sudoeste;5014;4116950
41;Nova Fátima;8120;4117008
41;Nova Laranjeiras;11462;4117057
41;Nova Londrina;13188;4117107
41;Nova Olímpia;5846;4117206
41;Nova Prata do Iguaçu;10540;4117255
41;Nova Santa Bárbara;4304;4117214
41;Nova Santa Rosa;8311;4117222
41;Nova Tebas;5252;4117271
41;Novo Itacolomi;2836;4117297
41;Ortigueira;21783;4117305
41;Ourizona;3423;4117404
41;Ouro Verde do Oeste;6036;4117453
41;Paiçandu;42251;4117503
41;Palmas;52503;4117602
41;Palmeira;34109;4117701
41;Palmital;12755;4117800
41;Palotina;32389;4117909
41;Paraíso do Norte;14211;4118006
41;Paranacity;11685;4118105
41;Paranaguá;157378;4118204
41;Paranapoema;3277;4118303
41;Paranavaí;89454;4118402
41;Pato Bragado;5755;4118451
41;Pato Branco;84779;4118501
41;Paula Freitas;5942;4118600
41;Paulo Frontin;7418;4118709
41;Peabiru;14017;4118808
41;Perobal;6194;4118857
41;Pérola;11406;4118907
41;Pérola d'Oeste;6232;4119004
41;Piên;13015;4119103
41;Pinhais;134788;4119152
41;Pinhal de São Bento;2742;4119251
41;Pinhalão;6323;4119202
41;Pinhão;32722;4119301
41;Piraí do Sul;25779;4119400
41;Piraquara;116852;4119509
41;Pitanga;29686;4119608
41;Pitangueiras;3298;4119657
41;Planaltina do Paraná;4281;4119707
41;Planalto;13385;4119806
41;Ponta Grossa;358838;4119905
41;Pontal do Paraná;28529;4119954
41;Porecatu;12587;4120002
41;Porto Amazonas;4899;4120101
41;Porto Barreiro;3133;4120150
41;Porto Rico;2554;4120200
41;Porto Vitória;4057;4120309
41;Prado Ferreira;3806;4120333
41;Pranchita;5035;4120358
41;Presidente Castelo Branco;5395;4120408
41;Primeiro de Maio;11138;4120507
41;Prudentópolis;52776;4120606
41;Quarto Centenário;4420;4120655
41;Quatiguá;7504;4120705
41;Quatro Barras;24253;4120804
41;Quatro Pontes;4043;4120853
41;Quedas do Iguaçu;34707;4120903
41;Querência do Norte;12257;4121000
41;Quinta do Sol;4444;4121109
41;Quitandinha;19388;4121208
41;Ramilândia;4500;4121257
41;Rancho Alegre;3760;4121307
41;Rancho Alegre D'Oeste;2602;4121356
41;Realeza;16976;4121406
41;Rebouças;14991;4121505
41;Renascença;6772;4121604
41;Reserva;26933;4121703
41;Reserva do Iguaçu;8127;4121752
41;Ribeirão Claro;10622;4121802
41;Ribeirão do Pinhal;12869;4121901
41;Rio Azul;15433;4122008
41;Rio Bom;3162;4122107
41;Rio Bonito do Iguaçu;13240;4122156
41;Rio Branco do Ivaí;4121;4122172
41;Rio Branco do Sul;32635;4122206
41;Rio Negro;34645;4122305
41;Rolândia;68165;4122404
41;Roncador;9447;4122503
41;Rondon;9664;4122602
41;Rosário do Ivaí;4595;4122651
41;Sabáudia;6954;4122701
41;Salgado Filho;3389;4122800
41;Salto do Itararé;4862;4122909
41;Salto do Lontra;14957;4123006
41;Santa Amélia;3208;4123105
41;Santa Cecília do Pavão;3253;4123204
41;Santa Cruz de Monte Castelo;7705;4123303
41;Santa Fé;12330;4123402
41;Santa Helena;27036;4123501
41;Santa Inês;1568;4123600
41;Santa Isabel do Ivaí;8484;4123709
41;Santa Izabel do Oeste;14924;4123808
41;Santa Lúcia;3795;4123824
41;Santa Maria do Oeste;9210;4123857
41;Santa Mariana;11523;4123907
41;Santa Mônica;4052;4123956
41;Santa Tereza do Oeste;10055;4124020
41;Santa Terezinha de Itaipu;23927;4124053
41;Santana do Itararé;4916;4124004
41;Santo Antônio da Platina;46503;4124103
41;Santo Antônio do Caiuá;2611;4124202
41;Santo Antônio do Paraíso;2032;4124301
41;Santo Antônio do Sudoeste;20354;4124400
41;Santo Inácio;5422;4124509
41;São Carlos do Ivaí;6961;4124608
41;São Jerônimo da Serra;11088;4124707
41;São João;10122;4124806
41;São João do Caiuá;5819;4124905
41;São João do Ivaí;9897;4125001
41;São João do Triunfo;15359;4125100
41;São Jorge d'Oeste;9005;4125308
41;São Jorge do Ivaí;5535;4125357
41;São Jorge do Patrocínio;5532;4125209
41;São José da Boa Vista;6115;4125407
41;São José das Palmeiras;3601;4125456
41;São José dos Pinhais;334620;4125506
41;São Manoel do Paraná;2165;4125555
41;São Mateus do Sul;47137;4125605
41;São Miguel do Iguaçu;27696;4125704
41;São Pedro do Iguaçu;5745;4125753
41;São Pedro do Ivaí;11109;4125803
41;São Pedro do Paraná;2265;4125902
41;São Sebastião da Amoreira;8865;4126009
41;São Tomé;5778;4126108
41;Sapopema;6708;4126207
41;Sarandi;98888;4126256
41;Saudade do Iguaçu;5578;4126272
41;Sengés;19441;4126306
41;Serranópolis do Iguaçu;4460;4126355
41;Sertaneja;5149;4126405
41;Sertanópolis;16456;4126504
41;Siqueira Campos;21476;4126603
41;Sulina;2880;4126652
41;Tamarana;15277;4126678
41;Tamboara;5196;4126702
41;Tapejara;16480;4126801
41;Tapira;5452;4126900
41;Teixeira Soares;12761;4127007
41;Telêmaco Borba;80588;4127106
41;Terra Boa;17304;4127205
41;Terra Rica;17054;4127304
41;Terra Roxa;17562;4127403
41;Tibagi;20688;4127502
41;Tijucas do Sul;17295;4127601
41;Toledo;144601;4127700
41;Tomazina;7699;4127809
41;Três Barras do Paraná;12036;4127858
41;Tunas do Paraná;9269;4127882
41;Tuneiras do Oeste;8502;4127908
41;Tupãssi;8105;4127957
41;Turvo;12977;4127965
41;Ubiratã;20809;4128005
41;Umuarama;113416;4128104
41;União da Vitória;58298;4128203
41;Uniflor;2623;4128302
41;Uraí;11233;4128401
41;Ventania;12267;4128534
41;Vera Cruz do Oeste;8389;4128559
41;Verê;7094;4128609
41;Virmond;4051;4128658
41;Vitorino;6879;4128708
41;Wenceslau Braz;19358;4128500
41;Xambrê;5584;4128807
42;Abdon Batista;2534;4200051
42;Abelardo Luz;18015;4200101
42;Agrolândia;11160;4200200
42;Agronômica;5570;4200309
42;Água Doce;7160;4200408
42;Águas de Chapecó;6544;4200507
42;Águas Frias;2341;4200556
42;Águas Mornas;6646;4200606
42;Alfredo Wagner;10136;4200705
42;Alto Bela Vista;1915;4200754
42;Anchieta;5477;4200804
42;Angelina;4686;4200903
42;Anita Garibaldi;6783;4201000
42;Anitápolis;3223;4201109
42;Antônio Carlos;8712;4201208
42;Apiúna;10951;4201257
42;Arabutã;4268;4201273
42;Araquari;40890;4201307
42;Araranguá;69493;4201406
42;Armazém;8843;4201505
42;Arroio Trinta;3547;4201604
42;Arvoredo;2228;4201653
42;Ascurra;8021;4201703
42;Atalanta;3179;4201802
42;Aurora;5687;4201901
42;Balneário Arroio do Silva;13782;4201950
42;Balneário Barra do Sul;11271;4202057
42;Balneário Camboriú;149227;4202008
42;Balneário Gaivota;11537;4202073
42;Balneário Piçarras;24385;4212809
42;Balneário Rincão;13129;4220000
42;Bandeirante;2618;4202081
42;Barra Bonita;1625;4202099
42;Barra Velha;30539;4202107
42;Bela Vista do Toldo;6386;4202131
42;Belmonte;2712;4202156
42;Benedito Novo;11896;4202206
42;Biguaçu;70471;4202305
42;Blumenau;366418;4202404
42;Bocaina do Sul;3501;4202438
42;Bom Jardim da Serra;4801;4202503
42;Bom Jesus;3104;4202537
42;Bom Jesus do Oeste;2136;4202578
42;Bom Retiro;10153;4202602
42;Bombinhas;20889;4202453
42;Botuverá;5396;4202701
42;Braço do Norte;34294;4202800
42;Braço do Trombudo;3794;4202859
42;Brunópolis;2318;4202875
42;Brusque;140597;4202909
42;Caçador;80017;4203006
42;Caibi;6112;4203105
42;Calmon;3325;4203154
42;Camboriú;87179;4203204
42;Campo Alegre;11985;4203303
42;Campo Belo do Sul;6889;4203402
42;Campo Erê;8312;4203501
42;Campos Novos;36861;4203600
42;Canelinha;12553;4203709
42;Canoinhas;54558;4203808
42;Capão Alto;2467;4203253
42;Capinzal;23218;4203907
42;Capivari de Baixo;25477;4203956
42;Catanduvas;11106;4204004
42;Caxambu do Sul;3462;4204103
42;Celso Ramos;2709;4204152
42;Cerro Negro;3013;4204178
42;Chapadão do Lageado;3025;4204194
42;Chapecó;227587;4204202
42;Cocal do Sul;16956;4204251
42;Concórdia;75683;4204301
42;Cordilheira Alta;4585;4204350
42;Coronel Freitas;9900;4204400
42;Coronel Martins;2560;4204459
42;Correia Pinto;12315;4204558
42;Corupá;16300;4204509
42;Criciúma;219393;4204608
42;Cunha Porã;11150;4204707
42;Cunhataí;1972;4204756
42;Curitibanos;40037;4204806
42;Descanso;8136;4204905
42;Dionísio Cerqueira;15592;4205001
42;Dona Emma;4224;4205100
42;Doutor Pedrinho;4164;4205159
42;Entre Rios;3232;4205175
42;Ermo;2059;4205191
42;Erval Velho;4423;4205209
42;Faxinal dos Guedes;10630;4205308
42;Flor do Sertão;1575;4205357
42;Florianópolis;516524;4205407
42;Formosa do Sul;2481;4205431
42;Forquilhinha;27621;4205456
42;Fraiburgo;36723;4205506
42;Frei Rogério;1918;4205555
42;Galvão;2711;4205605
42;Garopaba;24070;4205704
42;Garuva;18816;4205803
42;Gaspar;71925;4205902
42;Governador Celso Ramos;14739;4206009
42;Grão Pará;6621;4206108
42;Gravatal;11652;4206207
42;Guabiruba;24922;4206306
42;Guaraciaba;9964;4206405
42;Guaramirim;46757;4206504
42;Guarujá do Sul;5196;4206603
42;Guatambú;4692;4206652
42;Herval d'Oeste;22820;4206702
42;Ibiam;1952;4206751
42;Ibicaré;3154;4206801
42;Ibirama;19238;4206900
42;Içara;58055;4207007
42;Ilhota;14531;4207106
42;Imaruí;9764;4207205
42;Imbituba;45711;4207304
42;Imbuia;6284;4207403
42;Indaial;72346;4207502
42;Iomerê;2979;4207577
42;Ipira;4367;4207601
42;Iporã do Oeste;9093;4207650
42;Ipuaçu;7643;4207684
42;Ipumirim;7647;4207700
42;Iraceminha;3901;4207759
42;Irani;10575;4207809
42;Irati;1887;4207858
42;Irineópolis;11354;4207908
42;Itá;6091;4208005
42;Itaiópolis;21889;4208104
42;Itajaí;226617;4208203
42;Itapema;69323;4208302
42;Itapiranga;17139;4208401
42;Itapoá;21766;4208450
42;Ituporanga;25619;4208500
42;Jaborá;3899;4208609
42;Jacinto Machado;10337;4208708
42;Jaguaruna;20547;4208807
42;Jaraguá do Sul;184579;4208906
42;Jardinópolis;1520;4208955
42;Joaçaba;30684;4209003
42;Joinville;604708;4209102
42;José Boiteux;5019;4209151
42;Jupiá;2083;4209177
42;Lacerdópolis;2248;4209201
42;Lages;157158;4209300
42;Laguna;46424;4209409
42;Lajeado Grande;1408;4209458
42;Laurentino;7154;4209508
42;Lauro Müller;15380;4209607
42;Lebon Régis;12122;4209706
42;Leoberto Leal;2960;4209805
42;Lindóia do Sul;4530;4209854
42;Lontras;12497;4209904
42;Luiz Alves;13347;4210001
42;Luzerna;5683;4210035
42;Macieira;1757;4210050
42;Mafra;56825;4210100
42;Major Gercino;3465;4210209
42;Major Vieira;8209;4210308
42;Maracajá;7461;4210407
42;Maravilha;26463;4210506
42;Marema;1703;4210555
42;Massaranduba;17330;4210605
42;Matos Costa;2442;4210704
42;Meleiro;6989;4210803
42;Mirim Doce;2257;4210852
42;Modelo;4227;4210902
42;Mondaí;12034;4211009
42;Monte Carlo;9945;4211058
42;Monte Castelo;8263;4211108
42;Morro da Fumaça;18095;4211207
42;Morro Grande;2884;4211256
42;Navegantes;85734;4211306
42;Nova Erechim;5163;4211405
42;Nova Itaberaba;4327;4211454
42;Nova Trento;15010;4211504
42;Nova Veneza;15515;4211603
42;Novo Horizonte;2366;4211652
42;Orleans;23161;4211702
42;Otacílio Costa;19201;4211751
42;Ouro;7251;4211801
42;Ouro Verde;2197;4211850
42;Paial;1444;4211876
42;Painel;2352;4211892
42;Palhoça;178679;4211900
42;Palma Sola;7321;4212007
42;Palmeira;2673;4212056
42;Palmitos;16144;4212106
42;Papanduva;19521;4212205
42;Paraíso;3284;4212239
42;Passo de Torres;9269;4212254
42;Passos Maia;4072;4212270
42;Paulo Lopes;7642;4212304
42;Pedras Grandes;3931;4212403
42;Penha;34022;4212502
42;Peritiba;2733;4212601
42;Pescaria Brava;10225;4212650
42;Petrolândia;5873;4212700
42;Pinhalzinho;21103;4212908
42;Pinheiro Preto;3635;4213005
42;Piratuba;3637;4213104
42;Planalto Alegre;2907;4213153
42;Pomerode;34561;4213203
42;Ponte Alta;4619;4213302
42;Ponte Alta do Norte;3426;4213351
42;Ponte Serrada;11674;4213401
42;Porto Belo;22466;4213500
42;Porto União;35685;4213609
42;Pouso Redondo;17965;4213708
42;Praia Grande;7305;4213807
42;Presidente Castello Branco;1526;4213906
42;Presidente Getúlio;17973;4214003
42;Presidente Nereu;2279;4214102
42;Princesa;2950;4214151
42;Quilombo;9773;4214201
42;Rancho Queimado;2897;4214300
42;Rio das Antas;6199;4214409
42;Rio do Campo;5864;4214508
42;Rio do Oeste;7552;4214607
42;Rio do Sul;72931;4214805
42;Rio dos Cedros;11937;4214706
42;Rio Fortuna;4630;4214904
42;Rio Negrinho;42684;4215000
42;Rio Rufino;2484;4215059
42;Riqueza;4525;4215075
42;Rodeio;11647;4215109
42;Romelândia;4584;4215208
42;Salete;7674;4215307
42;Saltinho;3727;4215356
42;Salto Veloso;4792;4215406
42;Sangão;13128;4215455
42;Santa Cecília;17004;4215505
42;Santa Helena;2178;4215554
42;Santa Rosa de Lima;2151;4215604
42;Santa Rosa do Sul;8397;4215653
42;Santa Terezinha;8760;4215679
42;Santa Terezinha do Progresso;2317;4215687
42;Santiago do Sul;1211;4215695
42;Santo Amaro da Imperatriz;23907;4215703
42;São Bento do Sul;86317;4215802
42;São Bernardino;2239;4215752
42;São Bonifácio;2791;4215901
42;São Carlos;11456;4216008
42;São Cristóvão do Sul;5646;4216057
42;São Domingos;9422;4216107
42;São Francisco do Sul;54751;4216206
42;São João Batista;39719;4216305
42;São João do Itaperiú;3784;4216354
42;São João do Oeste;6423;4216255
42;São João do Sul;7332;4216404
42;São Joaquim;27322;4216503
42;São José;253705;4216602
42;São José do Cedro;13811;4216701
42;São José do Cerrito;8054;4216800
42;São Lourenço do Oeste;24501;4216909
42;São Ludgero;13886;4217006
42;São Martinho;3162;4217105
42;São Miguel da Boa Vista;1794;4217154
42;São Miguel do Oeste;41246;4217204
42;São Pedro de Alcântara;6046;4217253
42;Saudades;9874;4217303
42;Schroeder;22605;4217402
42;Seara;17610;4217501
42;Serra Alta;3249;4217550
42;Siderópolis;14176;4217600
42;Sombrio;31084;4217709
42;Sul Brasil;2386;4217758
42;Taió;18576;4217808
42;Tangará;8648;4217907
42;Tigrinhos;1606;4217956
42;Tijucas;39889;4218004
42;Timbé do Sul;5338;4218103
42;Timbó;45703;4218202
42;Timbó Grande;8003;4218251
42;Três Barras;19455;4218301
42;Treviso;4002;4218350
42;Treze de Maio;7104;4218400
42;Treze Tílias;8138;4218509
42;Trombudo Central;7506;4218608
42;Tubarão;107143;4218707
42;Tunápolis;4507;4218756
42;Turvo;13080;4218806
42;União do Oeste;2364;4218855
42;Urubici;11311;4218905
42;Urupema;2453;4218954
42;Urussanga;21419;4219002
42;Vargeão;3569;4219101
42;Vargem;2387;4219150
42;Vargem Bonita;4411;4219176
42;Vidal Ramos;6321;4219200
42;Videira;54145;4219309
42;Vitor Meireles;4907;4219358
42;Witmarsum;4032;4219408
42;Xanxerê;52290;4219507
42;Xavantina;3873;4219606
42;Xaxim;29254;4219705
42;Zortéa;3432;4219853
43;Aceguá;4981;4300034
43;Água Santa;3738;4300059
43;Agudo;16344;4300109
43;Ajuricaba;6951;4300208
43;Alecrim;5710;4300307
43;Alegrete;72493;4300406
43;Alegria;3287;4300455
43;Almirante Tamandaré do Sul;1935;4300471
43;Alpestre;5885;4300505
43;Alto Alegre;1590;4300554
43;Alto Feliz;3043;4300570
43;Alvorada;212352;4300604
43;Amaral Ferrador;7136;4300638
43;Ametista do Sul;7396;4300646
43;André da Rocha;1351;4300661
43;Anta Gorda;5941;4300703
43;Antônio Prado;13041;4300802
43;Arambaré;3544;4300851
43;Araricá;5840;4300877
43;Aratiba;6145;4300901
43;Arroio do Meio;21121;4301008
43;Arroio do Padre;2966;4301073
43;Arroio do Sal;10483;4301057
43;Arroio do Tigre;13452;4301206
43;Arroio dos Ratos;14201;4301107
43;Arroio Grande;18185;4301305
43;Arvorezinha;10422;4301404
43;Augusto Pestana;6545;4301503
43;Áurea;3517;4301552
43;Bagé;121518;4301602
43;Balneário Pinhal;14645;4301636
43;Barão;6232;4301651
43;Barão de Cotegipe;6616;4301701
43;Barão do Triunfo;7550;4301750
43;Barra do Guarita;3266;4301859
43;Barra do Quaraí;4238;4301875
43;Barra do Ribeiro;13618;4301909
43;Barra do Rio Azul;1621;4301925
43;Barra Funda;2563;4301958
43;Barracão;5237;4301800
43;Barros Cassal;11167;4302006
43;Benjamin Constant do Sul;1924;4302055
43;Bento Gonçalves;123090;4302105
43;Boa Vista das Missões;2087;4302154
43;Boa Vista do Buricá;6712;4302204
43;Boa Vista do Cadeado;2466;4302220
43;Boa Vista do Incra;2628;4302238
43;Boa Vista do Sul;2773;4302253
43;Bom Jesus;11270;4302303
43;Bom Princípio;14446;4302352
43;Bom Progresso;1858;4302378
43;Bom Retiro do Sul;12448;4302402
43;Boqueirão do Leão;7691;4302451
43;Bossoroca;6135;4302501
43;Bozano;2099;4302584
43;Braga;3271;4302600
43;Brochier;5132;4302659
43;Butiá;20963;4302709
43;Caçapava do Sul;33476;4302808
43;Cacequi;12291;4302907
43;Cachoeira do Sul;81552;4303004
43;Cachoeirinha;132144;4303103
43;Cacique Doble;5083;4303202
43;Caibaté;4802;4303301
43;Caiçara;4659;4303400
43;Camaquã;66686;4303509
43;Camargo;2750;4303558
43;Cambará do Sul;6383;4303608
43;Campestre da Serra;3402;4303673
43;Campina das Missões;5325;4303707
43;Campinas do Sul;5422;4303806
43;Campo Bom;69981;4303905
43;Campo Novo;4273;4304002
43;Campos Borges;3272;4304101
43;Candelária;31475;4304200
43;Cândido Godói;6106;4304309
43;Candiota;9707;4304358
43;Canela;45957;4304408
43;Canguçu;56370;4304507
43;Canoas;349728;4304606
43;Canudos do Vale;1693;4304614
43;Capão Bonito do Sul;1628;4304622
43;Capão da Canoa;55009;4304630
43;Capão do Cipó;3745;4304655
43;Capão do Leão;25462;4304663
43;Capela de Santana;12183;4304689
43;Capitão;2770;4304697
43;Capivari do Sul;4793;4304671
43;Caraá;8426;4304713
43;Carazinho;62413;4304705
43;Carlos Barbosa;30630;4304804
43;Carlos Gomes;1327;4304853
43;Casca;9070;4304903
43;Caseiros;3228;4304952
43;Catuípe;8631;4305009
43;Caxias do Sul;523716;4305108
43;Centenário;2865;4305116
43;Cerrito;6005;4305124
43;Cerro Branco;4720;4305132
43;Cerro Grande;2281;4305157
43;Cerro Grande do Sul;12579;4305173
43;Cerro Largo;14243;4305207
43;Chapada;9211;4305306
43;Charqueadas;41705;4305355
43;Charrua;3228;4305371
43;Chiapetta;3684;4305405
43;Chuí;6832;4305439
43;Chuvisca;5518;4305447
43;Cidreira;16897;4305454
43;Ciríaco;4693;4305504
43;Colinas;2466;4305587
43;Colorado;3088;4305603
43;Condor;6766;4305702
43;Constantina;9903;4305801
43;Coqueiro Baixo;1490;4305835
43;Coqueiros do Sul;2267;4305850
43;Coronel Barros;2521;4305871
43;Coronel Bicaco;7213;4305900
43;Coronel Pilar;1602;4305934
43;Cotiporã;3824;4305959
43;Coxilha;2731;4305975
43;Crissiumal;13269;4306007
43;Cristal;8121;4306056
43;Cristal do Sul;2840;4306072
43;Cruz Alta;59561;4306106
43;Cruzaltense;1765;4306130
43;Cruzeiro do Sul;12457;4306205
43;David Canabarro;4732;4306304
43;Derrubadas;2718;4306320
43;Dezesseis de Novembro;2331;4306353
43;Dilermando de Aguiar;2991;4306379
43;Dois Irmãos;33547;4306403
43;Dois Irmãos das Missões;1992;4306429
43;Dois Lajeados;3410;4306452
43;Dom Feliciano;15556;4306502
43;Dom Pedrito;38222;4306601
43;Dom Pedro de Alcântara;2520;4306551
43;Dona Francisca;2958;4306700
43;Doutor Maurício Cardoso;4380;4306734
43;Doutor Ricardo;1967;4306759
43;Eldorado do Sul;42490;4306767
43;Encantado;23047;4306809
43;Encruzilhada do Sul;26039;4306908
43;Engenho Velho;932;4306924
43;Entre Rios do Sul;2724;4306957
43;Entre-Ijuís;8350;4306932
43;Erebango;2978;4306973
43;Erechim;107368;4307005
43;Ernestina;3171;4307054
43;Erval Grande;4780;4307203
43;Erval Seco;6697;4307302
43;Esmeralda;3291;4307401
43;Esperança do Sul;2846;4307450
43;Espumoso;15594;4307500
43;Estação;5924;4307559
43;Estância Velha;51292;4307609
43;Esteio;83352;4307708
43;Estrela;34669;4307807
43;Estrela Velha;3646;4307815
43;Eugênio de Castro;2310;4307831
43;Fagundes Varela;2750;4307864
43;Farroupilha;73758;4307906
43;Faxinal do Soturno;6651;4308003
43;Faxinalzinho;2256;4308052
43;Fazenda Vilanova;4680;4308078
43;Feliz;13728;4308102
43;Flores da Cunha;31352;4308201
43;Floriano Peixoto;1709;4308250
43;Fontoura Xavier;10181;4308300
43;Formigueiro;6569;4308409
43;Forquetinha;2389;4308433
43;Fortaleza dos Valos;4252;4308458
43;Frederico Westphalen;31675;4308508
43;Garibaldi;35794;4308607
43;Garruchos;2851;4308656
43;Gaurama;5447;4308706
43;General Câmara;8339;4308805
43;Gentil;1619;4308854
43;Getúlio Vargas;16158;4308904
43;Giruá;15729;4309001
43;Glorinha;8304;4309050
43;Gramado;36864;4309100
43;Gramado dos Loureiros;2036;4309126
