COD UF;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA
29;São Francisco do Conde;40664
29;São Gabriel;18785
29;São Gonçalo dos Campos;38315
29;São José da Vitória;5562
29;São José do Jacuípe;10546
29;São Miguel das Matas;11733
29;São Sebastião do Passé;44554
29;Sapeaçu;17421
29;Sátiro Dias;17330
29;Saubara;12163
29;Saúde;12971
29;Seabra;44370
29;Sebastião Laranjeiras;11586
29;Senhor do Bonfim;79813
29;Serra do Ramalho;31362
29;Sento Sé;41279
29;Serra Dourada;17261
29;Serra Preta;14531
29;Serrinha;81693
29;Serrolândia;13490
29;Simões Filho;137117
29;Sítio do Mato;13104
29;Sítio do Quinto;9431
29;Sobradinho;23274
29;Souto Soares;17118
29;Tabocas do Brejo Velho;12515
29;Tanhaçu;20383
29;Tanque Novo;17518
29;Tanquinho;7936
29;Taperoá;21421
29;Tapiramutá;16939
29;Teixeira de Freitas;164290
29;Teodoro Sampaio;7296
29;Teofilândia;22590
29;Teolândia;15097
29;Terra Nova;13018
29;Tremedal;15996
29;Tucano;50903
29;Uauá;23991
29;Ubaíra;19860
29;Ubaitaba;18647
29;Ubatã;27481
29;Uibaí;13894
29;Umburanas;19573
29;Una;18108
29;Urandi;16672
29;Uruçuca;20312
29;Utinga;19330
29;Valença;97873
29;Valente;29111
29;Várzea da Roça;14135
29;Várzea do Poço;9247
29;Várzea Nova;12556
29;Varzedo;8734
29;Vera Cruz;44185
29;Vereda;6105
29;Vitória da Conquista;343643
29;Wagner;9342
29;Wanderley;12125
29;Wenceslau Guimarães;20862
29;Xique-Xique;46562
31;Abadia dos Dourados;7022
31;Abaeté;23263
31;Abre Campo;13434
31;Acaiaca;3995
31;Açucena;9270
31;Água Boa;13319
31;Água Comprida;1986
31;Aguanil;4557
31;Águas Formosas;19285
31;Águas Vermelhas;13656
31;Aimorés;25116
31;Aiuruoca;5949
31;Alagoa;2657
31;Albertina;3015
31;Além Paraíba;35438
31;Alfenas;80973
31;Alfredo Vasconcelos;7052
31;Almenara;42380
31;Alpercata;7448
31;Alpinópolis;20059
31;Alterosa;14566
31;Alto Caparaó;5938
31;Alto Rio Doce;10723
31;Alvarenga;3783
31;Alvinópolis;15135
31;Alvorada de Minas;3605
31;Amparo do Serra;4643
31;Andradas;41704
31;Cachoeira de Pajeú;9470
31;Andrelândia;12189
31;Angelândia;8594
31;Antônio Carlos;11471
31;Antônio Dias;9233
31;Antônio Prado de Minas;1577
31;Araçaí;2360
31;Aracitaba;2056
31;Araçuaí;36715
31;Araguari;118361
31;Arantina;2779
31;Araponga;8467
31;Araporã;6992
31;Arapuá;2836
31;Araújos;9523
31;Araxá;108403
31;Arceburgo;10990
31;Arcos;40658
31;Areado;15288
31;Argirita;2681
31;Aricanduva;5305
31;Arinos;17850
31;Astolfo Dutra;14358
31;Ataléia;12496
31;Augusto de Lima;4833
31;Baependi;19249
31;Baldim;7780
31;Bambuí;23964
31;Bandeira;4738
31;Bandeira do Sul;5808
31;Barão de Cocais;33232
31;Barão de Monte Alto;5311
31;Barbacena;139061
31;Barra Longa;4905
31;Barroso;20981
31;Bela Vista de Minas;10269
31;Belmiro Braga;3422
31;Belo Horizonte;2530701
31;Belo Oriente;27277
31;Belo Vale;7723
31;Berilo;11813
31;Bertópolis;4609
31;Berizal;4792
31;Betim;450024
31;Bias Fortes;3282
31;Bicas;14612
31;Biquinhas;2482
31;Boa Esperança;40308
31;Bocaina de Minas;5088
31;Bocaiúva;50521
31;Bom Despacho;51436
31;Bom Jardim de Minas;6444
31;Bom Jesus da Penha;4270
31;Bom Jesus do Amparo;6182
31;Bom Jesus do Galho;14792
31;Bom Repouso;10527
31;Bom Sucesso;17612
31;Bonfim;6852
31;Bonfinópolis de Minas;5397
31;Bonito de Minas;11502
31;Borda da Mata;19809
31;Botelhos;14927
31;Botumirim;6259
31;Brasilândia de Minas;16950
31;Brasília de Minas;32460
31;Brás Pires;4255
31;Braúnas;4737
31;Brazópolis;14364
31;Brumadinho;41208
31;Bueno Brandão;10982
31;Buenópolis;10342
31;Bugre;3984
31;Buritis;25179
31;Buritizeiro;28184
31;Cabeceira Grande;7025
31;Cabo Verde;14074
31;Cachoeira da Prata;3580
31;Cachoeira de Minas;11609
31;Cachoeira Dourada;2720
31;Caetanópolis;11869
31;Caeté;45364
31;Caiana;5584
31;Cajuri;3961
31;Caldas;14600
31;Camacho;2839
31;Camanducaia;21831
31;Cambuí;30068
31;Cambuquira;12810
31;Campanário;3739
31;Campanha;16855
31;Campestre;21052
31;Campina Verde;19759
31;Campo Azul;3830
31;Campo Belo;54338
31;Campo do Meio;11648
31;Campo Florido;8383
31;Campos Altos;15661
31;Campos Gerais;28908
31;Canaã;4533
31;Canápolis;12251
31;Cana Verde;5585
31;Candeias;14890
31;Cantagalo;4575
31;Caparaó;5464
31;Capela Nova;4616
31;Capelinha;38321
31;Capetinga;6860
31;Capim Branco;9896
31;Capinópolis;16294
31;Capitão Andrade;5559
31;Capitão Enéas;15388
31;Capitólio;8693
31;Caputira;9318
31;Caraí;23872
31;Caranaíba;3150
31;Carandaí;25831
31;Carangola;33022
31;Caratinga;93124
31;Carbonita;9423
31;Careaçu;6826
31;Carlos Chagas;18516
31;Carmésia;2660
31;Carmo da Cachoeira;12193
31;Carmo da Mata;11546
31;Carmo de Minas;15031
31;Carmo do Cajuru;22900
31;Carmo do Paranaíba;30339
31;Carmo do Rio Claro;21310
31;Carmópolis de Minas;19756
31;Carneirinho;10103
31;Carrancas;4052
31;Carvalhópolis;3614
31;Carvalhos;4445
31;Casa Grande;2251
31;Cascalho Rico;3108
31;Cássia;17741
31;Conceição da Barra de Minas;3939
31;Cataguases;75942
31;Catas Altas;5465
31;Catas Altas da Noruega;3665
31;Catuji;6206
31;Catuti;4944
31;Caxambu;21566
31;Cedro do Abaeté;1150
31;Central de Minas;7059
31;Centralina;10343
31;Chácara;3216
31;Chalé;5695
31;Chapada do Norte;15334
31;Chapada Gaúcha;14217
31;Chiador;2657
31;Cipotânea;6811
31;Claraval;4873
31;Claro dos Poções;7478
31;Cláudio;29093
31;Coimbra;7631
31;Coluna;8810
31;Comendador Gomes;3128
31;Comercinho;6624
31;Conceição da Aparecida;10351
31;Conceição das Pedras;2814
31;Conceição das Alagoas;28782
31;Conceição de Ipanema;4581
31;Conceição do Mato Dentro;17438
31;Conceição do Pará;5558
31;Conceição do Rio Verde;13729
31;Conceição dos Ouros;11852
31;Cônego Marinho;7730
31;Confins;6867
31;Congonhal;12209
31;Congonhas;55836
31;Congonhas do Norte;5047
31;Conquista;6997
31;Conselheiro Lafaiete;130584
31;Conselheiro Pena;22975
31;Consolação;1786
31;Contagem;673849
31;Coqueiral;9099
31;Coração de Jesus;26620
31;Cordisburgo;8903
31;Cordislândia;3546
31;Corinto;23607
31;Coroaci;9897
31;Coromandel;27958
31;Coronel Fabriciano;110709
31;Coronel Murta;9209
31;Coronel Pacheco;3095
31;Coronel Xavier Chaves;3448
31;Córrego Danta;3168
31;Córrego do Bom Jesus;3685
31;Córrego Fundo;6425
31;Córrego Novo;2688
31;Couto de Magalhães de Minas;4436
31;Crisólita;6814
31;Cristais;13060
31;Cristália;5992
31;Cristiano Otoni;5161
31;Cristina;10211
31;Crucilândia;5072
31;Cruzeiro da Fortaleza;3651
31;Cruzília;15529
31;Cuparaque;5026
31;Curral de Dentro;7867
31;Curvelo;81085
31;Datas;5431
31;Delfim Moreira;8007
31;Delfinópolis;7146
31;Delta;10994
31;Descoberto;5044
31;Desterro de Entre Rios;7266
31;Desterro do Melo;2867
31;Diamantina;47924
31;Diogo de Vasconcelos;3779
31;Dionísio;7493
31;Divinésia;3430
31;Divino;20020
31;Divino das Laranjeiras;4969
31;Divinolândia de Minas;7655
31;Divinópolis;242505
31;Divisa Alegre;6946
31;Divisa Nova;6039
31;Divisópolis;11396
31;Dom Bosco;3635
31;Dom Cavati;5025
31;Dom Joaquim;4436
31;Dom Silvério;5227
31;Dom Viçoso;2992
31;Dona Euzébia;6664
31;Dores de Campos;10291
31;Dores de Guanhães;5139
31;Dores do Indaiá;13373
31;Dores do Turvo;4202
31;Doresópolis;1539
31;Douradoquara;1915
31;Durandé;7898
31;Elói Mendes;28556
31;Engenheiro Caldas;11268
31;Engenheiro Navarro;7240
31;Entre Folhas;5383
31;Entre Rios de Minas;15458
31;Ervália;19019
31;Esmeraldas;72512
31;Espera Feliz;25287
31;Espinosa;31603
31;Espírito Santo do Dourado;4728
31;Estiva;11416
31;Estrela Dalva;2308
31;Estrela do Indaiá;3483
31;Estrela do Sul;8057
31;Eugenópolis;11383
31;Ewbank da Câmara;3932
31;Extrema;37649
31;Fama;2374
31;Faria Lemos;3202
31;Felício dos Santos;4656
31;São Gonçalo do Rio Preto;3178
31;Felisburgo;7548
31;Felixlândia;15528
31;Fernandes Tourinho;3500
31;Ferros;9576
31;Fervedouro;11100
31;Florestal;7602
31;Formiga;67956
31;Formoso;9810
31;Fortaleza de Minas;4460
31;Fortuna de Minas;2986
31;Francisco Badaró;10311
31;Francisco Dumont;5268
31;Francisco Sá;26459
31;Franciscópolis;5287
31;Frei Gaspar;5858
31;Frei Inocêncio;9716
31;Frei Lagonegro;3496
31;Fronteira;18866
31;Fronteira dos Vales;4542
31;Fruta de Leite;5232
31;Frutal;60508
31;Funilândia;4434
31;Galiléia;6764
31;Gameleiras;5084
31;Glaucilândia;3177
31;Goiabeira;3402
31;Goianá;4014
31;Gonçalves;4360
31;Gonzaga;6184
31;Gouveia;11811
31;Governador Valadares;282164
31;Grão Mogol;15943
31;Grupiara;1386
31;Guanhães;34818
31;Guapé;14269
31;Guaraciaba;10307
31;Guaraciama;5005
31;Guaranésia;19014
31;Guarani;8926
31;Guarará;3755
31;Guarda-Mor;6558
31;Guaxupé;52234
31;Guidoval;7026
31;Guimarânia;8168
31;Guiricema;8296
31;Gurinhatã;5516
31;Heliodora;6623
31;Iapu;11085
31;Ibertioga;4999
31;Ibiá;25511
31;Ibiaí;8478
31;Ibiracatu;5340
31;Ibiraci;14128
31;Ibirité;184030
31;Ibitiúra de Minas;3497
31;Ibituruna;3003
31;Icaraí de Minas;12200
31;Igarapé;44561
31;Igaratinga;11146
31;Iguatama;7901
31;Ijaci;6667
31;Ilicínea;12511
31;Imbé de Minas;6976
31;Inconfidentes;7387
31;Indaiabira;7328
31;Indianópolis;7009
31;Ingaí;2785
31;Inhapim;24020
31;Inhaúma;6352
31;Inimutaba;7605
31;Ipaba;18926
31;Ipanema;20133
31;Ipatinga;267333
31;Ipiaçu;4229
31;Ipuiúna;10156
31;Iraí de Minas;7067
31;Itabira;121717
31;Itabirinha;11637
31;Itabirito;52996
31;Itacambira;5447
31;Itacarambi;18175
31;Itaguara;13510
31;Itaipé;12910
31;Itajubá;97782
31;Itamarandiba;35130
31;Itamarati de Minas;4395
31;Itambacuri;23207
31;Itambé do Mato Dentro;2032
31;Itamogi;10122
31;Itamonte;15844
31;Itanhandu;15511
31;Itanhomi;12259
31;Itaobim;20997
31;Itapagipe;15511
31;Itapecerica;21760
31;Itapeva;9976
31;Itatiaiuçu;11354
31;Itaú de Minas;16286
31;Itaúna;94455
31;Itaverava;5321
31;Itinga;15053
31;Itueta;6074
31;Ituiutaba;105818
31;Itumirim;5978
31;Iturama;40101
31;Itutinga;3749
31;Jaboticatubas;20683
31;Jacinto;12320
31;Jacuí;7695
31;Jacutinga;26538
31;Jaguaraçu;3151
31;Jaíba;39850
31;Jampruca;5453
31;Janaúba;72374
31;Januária;67958
31;Japaraíba;4418
31;Japonvar;7991
31;Jeceaba;4795
31;Jenipapo de Minas;7781
31;Jequeri;12246
31;Jequitaí;7407
31;Jequitibá;5203
31;Jequitinhonha;25555
31;Jesuânia;4774
31;Joaíma;15476
31;Joanésia;4382
31;João Monlevade;80903
31;João Pinheiro;47990
31;Joaquim Felício;4757
31;Jordânia;10872
31;José Gonçalves de Minas;4474
31;José Raydan;5104
31;Josenópolis;4911
31;Nova União;5739
31;Juatuba;27823
31;Juiz de Fora;577532
31;Juramento;4359
31;Juruaia;10795
31;Juvenília;5706
31;Ladainha;18272
31;Lagamar;7588
31;Lagoa da Prata;53236
31;Lagoa dos Patos;4062
31;Lagoa Dourada;13115
31;Lagoa Formosa;18168
31;Lagoa Grande;9681
31;Lagoa Santa;66744
31;Lajinha;19914
31;Lambari;20995
31;Lamim;3366
31;Laranjal;6856
31;Lassance;6494
31;Lavras;105756
31;Leandro Ferreira;3222
31;Leme do Prado;4923
31;Leopoldina;52690
31;Liberdade;4994
31;Lima Duarte;16749
31;Limeira do Oeste;7640
31;Lontra;9766
31;Luisburgo;6249
31;Luislândia;6735
31;Luminárias;5431
31;Luz;18297
31;Machacalis;7112
31;Machado;42682
31;Madre de Deus de Minas;5119
31;Malacacheta;18556
31;Mamonas;6565
31;Manga;18051
31;Manhuaçu;92074
31;Manhumirim;22894
31;Mantena;27651
31;Maravilhas;8113
31;Mar de Espanha;12985
31;Maria da Fé;14019
31;Mariana;61830
31;Marilac;4079
31;Mário Campos;15814
31;Maripá de Minas;3000
31;Marliéria;4030
31;Marmelópolis;2701
31;Martinho Campos;13497
31;Martins Soares;8640
31;Mata Verde;8700
31;Materlândia;4415
31;Mateus Leme;31631
31;Matias Barbosa;14626
31;Matias Cardoso;11360
31;Matipó;19098
31;Mato Verde;12367
31;Matozinhos;38469
31;Matutina;3733
31;Medeiros;3861
31;Medina;20701
31;Mendes Pimentel;6446
31;Mercês;10775
31;Mesquita;5489
31;Minas Novas;31509
31;Minduri;3891
31;Mirabela;13651
31;Miradouro;10818
31;Miraí;15205
31;Miravânia;4939
31;Moeda;4948
31;Moema;7589
31;Monjolos;2184
31;Monsenhor Paulo;8764
31;Montalvânia;14621
31;Monte Alegre de Minas;21349
31;Monte Azul;20544
31;Monte Belo;13139
31;Monte Carmelo;48049
31;Monte Formoso;4939
31;Monte Santo de Minas;21504
31;Montes Claros;417478
31;Monte Sião;24247
31;Montezuma;8379
31;Morada Nova de Minas;8955
31;Morro da Garça;2413
31;Morro do Pilar;3126
31;Munhoz;5960
31;Muriaé;109997
31;Mutum;26945
31;Muzambinho;20522
31;Nacip Raydan;3221
31;Nanuque;40583
31;Naque;7104
31;Natalândia;3306
31;Natércia;4727
31;Nazareno;8710
31;Nepomuceno;26882
31;Ninheira;10355
31;Nova Belém;3067
31;Nova Era;17524
31;Nova Lima;97378
31;Nova Módica;3548
31;Nova Ponte;16046
31;Nova Porteirinha;7493
31;Nova Resende;16937
31;Nova Serrana;108241
31;Novo Cruzeiro;31339
31;Novo Oriente de Minas;10800
31;Novorizonte;5348
31;Olaria;1694
31;Olhos-d'Água;6243
31;Olímpio Noronha;2829
31;Oliveira;41987
31;Oliveira Fortes;2128
31;Onça de Pitangui;3155
31;Oratórios;4671
31;Orizânia;8138
31;Ouro Branco;40220
31;Ouro Fino;33938
31;Ouro Preto;74824
31;Ouro Verde de Minas;5895
31;Padre Carvalho;6466
31;Padre Paraíso;20346
31;Paineiras;4440
31;Pains;8308
31;Pai Pedro;6098
31;Paiva;1517
31;Palma;6606
31;Palmópolis;5196
31;Papagaios;15922
31;Paracatu;94539
31;Pará de Minas;95616
31;Paraguaçu;21693
31;Paraisópolis;21353
31;Paraopeba;24854
31;Passabém;1619
31;Passa Quatro;16439
31;Passa Tempo;8031
31;Passa Vinte;2024
31;Passos;115970
31;Patis;6031
31;Patos de Minas;154641
31;Patrocínio;92116
31;Patrocínio do Muriaé;5744
31;Paula Cândido;9597
31;Paulistas;4794
31;Pavão;8390
31;Peçanha;17534
31;Pedra Azul;24333
31;Pedra Bonita;7157
31;Pedra do Anta;2960
31;Pedra do Indaiá;3977
31;Pedra Dourada;2559
31;Pedralva;11098
31;Pedras de Maria da Cruz;12313
31;Pedrinópolis;3651
31;Pedro Leopoldo;65149
31;Pedro Teixeira;1804
31;Pequeri;3340
31;Pequi;4457
31;Perdigão;11994
31;Perdizes;16469
31;Perdões;21577
31;Periquito;6738
31;Pescador;4261
31;Piau;2719
31;Piedade de Caratinga;8832
31;Piedade de Ponte Nova;4141
31;Piedade do Rio Grande;4436
31;Piedade dos Gerais;5034
31;Pimenta;8715
31;Pingo-d'Água;5029
31;Pintópolis;7540
31;Piracema;6386
31;Pirajuba;6491
31;Piranga;17641
31;Piranguçu;5504
31;Piranguinho;8683
31;Pirapetinga;10791
31;Pirapora;56845
31;Piraúba;10732
31;Pitangui;28433
31;Piumhi;35137
31;Planura;12445
31;Poço Fundo;16900
31;Poços de Caldas;169838
31;Pocrane;8288
31;Pompéu;32248
31;Ponte Nova;60003
31;Ponto Chique;4305
31;Ponto dos Volantes;12235
31;Porteirinha;37823
31;Porto Firme;11414
31;Poté;16675
31;Pouso Alegre;154293
31;Pouso Alto;5862
31;Prados;9128
31;Prata;28173
31;Pratápolis;8530
31;Pratinha;3658
31;Presidente Bernardes;5315
31;Presidente Juscelino;3572
31;Presidente Kubitschek;3000
31;Presidente Olegário;19680
31;Alto Jequitibá;8286
31;Prudente de Morais;10931
31;Quartel Geral;3603
31;Queluzito;1948
31;Raposos;16501
31;Raul Soares;23663
31;Recreio;10522
31;Reduto;7247
31;Resende Costa;11578
31;Resplendor;17396
31;Ressaquinha;4826
31;Riachinho;8132
31;Riacho dos Machados;9471
31;Ribeirão das Neves;341415
31;Ribeirão Vermelho;4061
31;Rio Acima;10524
31;Rio Casca;13384
31;Rio Doce;2630
